SiteCode,SurveyID,SurveyDate,SiteLat,Survey.T.Match,ECOregion,Barren_former_AB,Barren_former_SPR,SiteLong,realm,Country,Location,Depth,absSiteLat,r.SiteLat,CTI,CTDiv,AvrgBreadth,SDBreadth,CTImax,CTImax_fish_ECS,CTDiv_fish_ECS,AvrgBreadth_fish_ECS,sdSTI,STR,sdSTR,FRic,Richness_warmF,Abundance_warmF,Richness_coldF,Abundance_coldF,Richness_coldF_perc,Richness_warmF_perc,Anomaly,CTIsensitivity,COMBINED_SCORE,Site_Rich,Site_AB
BMP-S14,912344988,2015-02-08,-35.83457,21.07999992,Cape Howe,166,2,150.20885,Temperate Australasia,Australia,Batemans Marine Park,5,35.83457,-36,19.24123203,1.344434923,12.34017931,1.364669583,25.41132169,-0.016496641,0.548838355,-0.505562362,2.388229971,12.58664383,2.152958711,0.163626902,5,83,2,6,14.28571429,35.71428571,2.146705476,High,Kelp,14,259
BMP-S15,2000953,2010-01-14,-35.83132,19.90999985,Cape Howe,299,1,150.23347,Temperate Australasia,Australia,Batemans Marine Park,10.1,35.83132,-36,19.4749666,0.535988084,12.25253417,0.620631505,25.60123368,0.310958212,-1.325990336,-0.701584012,2.388229971,12.58664383,2.152958711,0.151563787,3,1261,2,4,13.33333333,20,2.146705476,High,Barren,15,1407
BMP-S15,2002434,2010-11-22,-35.83132,16.71000099,Cape Howe,250,1,150.23347,Temperate Australasia,Australia,Batemans Marine Park,10,35.83132,-36,19.648596,0.464647314,12.45065441,1.259260476,25.8739232,0.781141816,-1.491433154,-0.258480661,2.388229971,12.58664383,2.152958711,0.1217325,4,513,1,1,7.692307692,30.76923077,2.146705476,High,Barren,13,679
BMP-S15,912340213,2012-01-13,-35.83132,19.54000092,Cape Howe,400,1,150.23347,Temperate Australasia,Australia,Batemans Marine Park,10,35.83132,-36,19.54818737,0.52438995,12.31218817,1.180653306,25.70428146,0.488637849,-1.352886989,-0.568165594,2.388229971,12.58664383,2.152958711,0.167017145,6,631,2,21,12.5,37.5,2.146705476,High,Barren,16,1090
BMP-S16,2000963,2010-01-14,-35.81672,19.90999985,Cape Howe,190,1,150.2343,Temperate Australasia,Australia,Batemans Marine Park,5,35.81672,-36,19.69694986,0.399010764,12.28290071,1.129296535,25.83840022,0.719891472,-1.643647599,-0.633668101,2.388229971,12.58664383,2.152958711,0.117208323,6,431,1,4,6.666666667,40,2.146705476,High,Barren,15,620
BMP-S16,2001272,2008-02-18,-35.81672,20.09000015,Cape Howe,12,1,150.2343,Temperate Australasia,Australia,Batemans Marine Park,9,35.81672,-36,19.48260172,1.043602377,12.52761196,1.154879314,25.7464077,0.56127382,-0.148807378,-0.086362202,2.388229971,12.58664383,2.152958711,0.220326265,9,510,6,15,22.22222222,33.33333333,2.146705476,High,Kelp,27,666
BMP-S16,2002438,2010-11-22,-35.81672,16.71000099,Cape Howe,262,1,150.2343,Temperate Australasia,Australia,Batemans Marine Park,5,35.81672,-36,19.84392484,0.255833268,12.3193504,1.357591516,26.00360004,1.004736483,-1.975683379,-0.552147001,2.388229971,12.58664383,2.152958711,0.113973621,5,690,NA,NA,NA,50,2.146705476,High,Barren,10,754
BMP-S16,2002439,2010-11-22,-35.81672,16.71000099,Cape Howe,190,1,150.2343,Temperate Australasia,Australia,Batemans Marine Park,5.1,35.81672,-36,19.79144981,0.51054929,12.27423389,1.233367914,25.92856675,0.875360694,-1.384984174,-0.653051768,2.388229971,12.58664383,2.152958711,0.098005482,8,581,1,2,6.666666667,53.33333333,2.146705476,High,Barren,15,776
BMP-S16,912340202,2011-12-18,-35.81672,18.47999954,Cape Howe,360,1,150.2343,Temperate Australasia,Australia,Batemans Marine Park,5.1,35.81672,-36,19.84494624,0.279755198,11.9956079,0.315786043,25.84275019,0.727391888,-1.920207227,-1.276209263,2.388229971,12.58664383,2.152958711,0.15178342,6,842,NA,NA,NA,42.85714286,2.146705476,High,Barren,14,1450
BMP-S17,2002445,2010-11-22,-35.80453,16.71000099,Cape Howe,203,1,150.23347,Temperate Australasia,Australia,Batemans Marine Park,5.2,35.80453,-36,19.33509201,0.876097368,12.51834274,1.390344149,25.59426338,0.298939703,-0.537259881,-0.107093171,2.388229971,12.58664383,2.152958711,0.181652796,5,177,4,16,21.05263158,26.31578947,2.146705476,High,Barren,19,344
BMP-S17,2002446,2010-11-22,-35.80453,16.71000099,Cape Howe,285,1,150.23347,Temperate Australasia,Australia,Batemans Marine Park,5.3,35.80453,-36,19.22408803,1.112590085,12.6281184,1.477138038,25.53814723,0.202181705,0.011178569,0.138424223,2.388229971,12.58664383,2.152958711,0.134913407,5,398,4,7,23.52941176,29.41176471,2.146705476,High,Barren,17,572
BMP-S17,912340161,2011-12-18,-35.80453,18.47999954,Cape Howe,213,1,150.23347,Temperate Australasia,Australia,Batemans Marine Park,5.2,35.80453,-36,19.52824985,0.80828049,12.65042919,1.49349219,25.85346445,0.745865898,-0.694530614,0.188323139,2.388229971,12.58664383,2.152958711,0.248223453,5,159,1,4,7.142857143,35.71428571,2.146705476,High,Barren,14,458
BMP-S18,912340195,2011-11-28,-35.72811,17.45000076,Cape Howe,205,1,150.26449,Temperate Australasia,Australia,Batemans Marine Park,10,35.72811,-36,19.70549982,0.183775704,12.0876675,0.323828293,25.74933357,0.566318734,-2.142788479,-1.07031452,2.388229971,12.58664383,2.152958711,0.034861313,2,107,NA,NA,NA,33.33333333,2.146705476,High,Barren,6,175
BMP-S19,2001002,2009-06-09,-35.72235,16.46000099,Cape Howe,29,2,150.27453,Temperate Australasia,Australia,Batemans Marine Park,5.1,35.72235,-36,19.26292487,0.908099421,12.46535113,1.299026977,25.49560043,0.128820582,-0.463045518,-0.225610893,2.388229971,12.58664383,2.152958711,0.084427652,1,1,2,8,20,10,2.146705476,High,Kelp,10,49
BMP-S19,2001003,2009-06-09,-35.72235,16.46000099,Cape Howe,194,2,150.27453,Temperate Australasia,Australia,Batemans Marine Park,5.6,35.72235,-36,19.52386746,0.91739612,12.45473608,1.161269293,25.7512355,0.56959812,-0.441486008,-0.249351854,2.388229971,12.58664383,2.152958711,0.17876523,5,144,3,21,17.64705882,29.41176471,2.146705476,High,Kelp,17,245
BMP-S19,2001004,2009-06-09,-35.72235,16.46000099,Cape Howe,223,2,150.27453,Temperate Australasia,Australia,Batemans Marine Park,5.7,35.72235,-36,19.35645302,0.853733053,12.41971951,1.132062435,25.56631277,0.250745995,-0.589123847,-0.327667728,2.388229971,12.58664383,2.152958711,0.194862368,5,54,4,17,25,31.25,2.146705476,High,Barren,16,94
BMP-S19,2001007,2010-01-15,-35.72235,19.90999985,Cape Howe,209,2,150.27453,Temperate Australasia,Australia,Batemans Marine Park,5.2,35.72235,-36,19.41149989,0.821059208,12.43123608,1.049795127,25.62711792,0.355588991,-0.664896128,-0.301910485,2.388229971,12.58664383,2.152958711,0.213404148,6,61,3,28,17.64705882,35.29411765,2.146705476,High,Barren,17,220
BMP-S19,2002454,2011-01-16,-35.72235,20.46999931,Cape Howe,250,2,150.27453,Temperate Australasia,Australia,Batemans Marine Park,5.3,35.72235,-36,19.12741659,1.142959958,12.52077856,1.25006417,25.38780587,-0.057043669,0.081607824,-0.101645366,2.388229971,12.58664383,2.152958711,0.161857092,4,159,5,18,27.77777778,22.22222222,2.146705476,High,Barren,18,275
BMP-S19,912340198,2011-11-28,-35.72235,17.45000076,Cape Howe,55,2,150.27453,Temperate Australasia,Australia,Batemans Marine Park,5.1,35.72235,-36,19.12399995,1.073548518,12.71657279,1.469343021,25.48228634,0.105863829,-0.079360778,0.336255771,2.388229971,12.58664383,2.152958711,0.020360639,1,1,2,9,28.57142857,14.28571429,2.146705476,High,Kelp,7,42
BMP-S20,2001062,2009-12-21,-35.7203,18.48999977,Cape Howe,223,2,150.24789,Temperate Australasia,Australia,Batemans Marine Park,5,35.7203,-36,19.44146412,0.814278924,12.29828659,1.108901516,25.59060742,0.292635922,-0.680619947,-0.599257019,2.388229971,12.58664383,2.152958711,0.040903372,3,26,2,26,14.28571429,21.42857143,2.146705476,High,Barren,14,202
BMP-S20,2001063,2009-12-21,-35.7203,18.48999977,Cape Howe,116,2,150.24789,Temperate Australasia,Australia,Batemans Marine Park,5.1,35.7203,-36,19.45085272,0.752626054,12.24164782,1.011997837,25.57167663,0.259994601,-0.823596039,-0.725931747,2.388229971,12.58664383,2.152958711,0.102341164,3,40,2,29,11.76470588,17.64705882,2.146705476,High,Kelp,17,155
BMP-S20,2002455,2011-01-16,-35.7203,20.46999931,Cape Howe,28,2,150.24789,Temperate Australasia,Australia,Batemans Marine Park,5,35.7203,-36,19.06037494,1.011504201,12.67575108,1.36583479,25.39825048,-0.0390346,-0.223244655,0.244956499,2.388229971,12.58664383,2.152958711,0.045834322,NA,NA,NA,NA,NA,NA,2.146705476,High,Kelp,8,769
BMP-S20,2002456,2011-01-16,-35.7203,20.46999931,Cape Howe,29,1,150.24789,Temperate Australasia,Australia,Batemans Marine Park,5.1,35.7203,-36,19.21725,1.026866969,12.62950089,1.387349868,25.53200045,0.191583132,-0.187617628,0.141516199,2.388229971,12.58664383,2.152958711,0.056038963,1,2,2,7,25,12.5,2.146705476,High,Kelp,8,523
BMP-S20,2002457,2011-01-16,-35.7203,20.46999931,Cape Howe,81,2,150.24789,Temperate Australasia,Australia,Batemans Marine Park,5.2,35.7203,-36,19.27333919,0.937534951,12.64167948,1.496495405,25.59417893,0.298794084,-0.39478305,0.16875407,2.388229971,12.58664383,2.152958711,0.179893141,2,2,3,17,21.42857143,14.28571429,2.146705476,High,Kelp,14,366
BMP-S20,2002458,2011-01-16,-35.7203,20.46999931,Cape Howe,49,2,150.24789,Temperate Australasia,Australia,Batemans Marine Park,5.3,35.7203,-36,19.35306565,0.839904511,12.63713239,1.342563799,25.67163185,0.432341909,-0.621192927,0.158584333,2.388229971,12.58664383,2.152958711,0.128441952,4,255,5,20,26.31578947,21.05263158,2.146705476,High,Kelp,19,957
BMP-S20,912340157,2011-11-28,-35.7203,17.45000076,Cape Howe,99,3,150.24789,Temperate Australasia,Australia,Batemans Marine Park,5.3,35.7203,-36,19.37994624,0.868244379,12.31589367,1.089401364,25.53789307,0.20174346,-0.555471355,-0.559878119,2.388229971,12.58664383,2.152958711,0.05532231,3,20,3,35,21.42857143,21.42857143,2.146705476,High,Kelp,14,106
BMP-S20,912340158,2011-11-28,-35.7203,17.45000076,Cape Howe,114,2,150.24789,Temperate Australasia,Australia,Batemans Marine Park,5.2,35.7203,-36,19.21904156,1.150660413,12.74475109,1.604333424,25.59141711,0.294032024,0.099465566,0.399277595,2.388229971,12.58664383,2.152958711,0.02379828,NA,NA,NA,NA,NA,NA,2.146705476,High,Kelp,6,33
BMP-S20,912340199,2011-11-28,-35.7203,17.45000076,Cape Howe,69,2,150.24789,Temperate Australasia,Australia,Batemans Marine Park,5,35.7203,-36,19.37542485,0.967507184,12.44885098,1.274043559,25.59985034,0.308572987,-0.325275941,-0.262514093,2.388229971,12.58664383,2.152958711,0.039747979,3,34,2,6,20,30,2.146705476,High,Kelp,10,48
BMP-S20,912340200,2011-11-28,-35.7203,17.45000076,Cape Howe,150,2,150.24789,Temperate Australasia,Australia,Batemans Marine Park,5.1,35.7203,-36,19.26699994,0.972059314,12.53622343,1.322139785,25.53511166,0.196947628,-0.314719324,-0.067102333,2.388229971,12.58664383,2.152958711,0.045834322,1,15,2,5,22.22222222,11.11111111,2.146705476,High,Kelp,9,57
BMP-S21,2001192,2008-11-17,-35.80019,16.09000015,Cape Howe,256,1,150.2369,Temperate Australasia,Australia,Batemans Marine Park,7,35.80019,-36,19.66092487,0.530873962,12.66385052,1.362053897,25.99285013,0.986200999,-1.337850242,0.218340432,2.388229971,12.58664383,2.152958711,0.121770862,4,476,1,15,10,40,2.146705476,High,Barren,10,681
BMP-S21,912340189,2011-11-02,-35.80019,15.44999981,Cape Howe,190,1,150.2369,Temperate Australasia,Australia,Batemans Marine Park,10,35.80019,-36,19.75140372,0.253448024,12.32119288,1.188403793,25.91200015,0.846795815,-1.981214881,-0.548026233,2.388229971,12.58664383,2.152958711,0.156580265,5,1464,NA,NA,NA,38.46153846,2.146705476,High,Barren,13,2181
BMP-S22,2001069,2009-04-09,-35.78389,20.27000046,Cape Howe,108,2,150.23465,Temperate Australasia,Australia,Batemans Marine Park,5.1,35.78389,-36,19.48892625,0.842089107,12.56461829,1.423497474,25.77123539,0.604082845,-0.616126741,-0.00359617,2.388229971,12.58664383,2.152958711,0.076291217,6,193,3,14,17.64705882,35.29411765,2.146705476,High,Kelp,17,346
BMP-S22,2001072,2009-12-20,-35.78389,18.48999977,Cape Howe,8,1,150.23465,Temperate Australasia,Australia,Batemans Marine Park,5,35.78389,-36,19.29504155,0.91251852,12.38675083,1.326968296,25.48841697,0.116434525,-0.452797405,-0.401403412,2.388229971,12.58664383,2.152958711,0.061779636,2,13,3,21,25,16.66666667,2.146705476,High,Kelp,12,81
BMP-S22,2001073,2009-12-20,-35.78389,18.48999977,Cape Howe,30,2,150.23465,Temperate Australasia,Australia,Batemans Marine Park,5.1,35.78389,-36,19.41629156,0.868753702,12.22383413,1.232386316,25.52820863,0.18504511,-0.55429021,-0.765772727,2.388229971,12.58664383,2.152958711,0.058591704,3,19,2,16,16.66666667,25,2.146705476,High,Kelp,12,134
BMP-S22,2001074,2009-12-20,-35.78389,18.48999977,Cape Howe,58,2,150.23465,Temperate Australasia,Australia,Batemans Marine Park,5.2,35.78389,-36,19.29242495,0.923402421,12.43035075,1.305026092,25.50760033,0.149511342,-0.427557094,-0.303890558,2.388229971,12.58664383,2.152958711,0.040099162,2,31,2,8,20,20,2.146705476,High,Kelp,10,99
BMP-S22,2001075,2009-12-20,-35.78389,18.48999977,Cape Howe,150,2,150.23465,Temperate Australasia,Australia,Batemans Marine Park,5.3,35.78389,-36,19.42212487,0.880669844,12.16883414,1.289936352,25.50654194,0.147686431,-0.526656081,-0.888782263,2.388229971,12.58664383,2.152958711,0.069562287,3,98,2,10,16.66666667,25,2.146705476,High,Kelp,12,158
BMP-S22,2002463,2010-12-30,-35.78389,19.09000015,Cape Howe,14,1,150.23465,Temperate Australasia,Australia,Batemans Marine Park,5,35.78389,-36,19.32102774,1.00432922,12.3481677,1.399284003,25.49511159,0.127977702,-0.239883796,-0.487696027,2.388229971,12.58664383,2.152958711,0.099523939,2,3,2,25,22.22222222,22.22222222,2.146705476,High,Kelp,9,96
BMP-S22,2002464,2010-12-30,-35.78389,19.09000015,Cape Howe,25,1,150.23465,Temperate Australasia,Australia,Batemans Marine Park,5.1,35.78389,-36,19.2332272,0.948072593,12.49509176,1.354486581,25.48077307,0.103254583,-0.370345729,-0.159094868,2.388229971,12.58664383,2.152958711,0.058904248,2,5,3,10,27.27272727,18.18181818,2.146705476,High,Kelp,11,146
BMP-S22,2002465,2010-12-30,-35.78389,19.09000015,Cape Howe,38,2,150.23465,Temperate Australasia,Australia,Batemans Marine Park,5.2,35.78389,-36,19.44533804,0.808411525,12.29532426,1.116420099,25.59300017,0.296761616,-0.69422674,-0.605882379,2.388229971,12.58664383,2.152958711,0.128794955,5,81,3,36,17.64705882,29.41176471,2.146705476,High,Kelp,17,222
BMP-S22,2002466,2010-12-30,-35.78389,19.09000015,Cape Howe,124,2,150.23465,Temperate Australasia,Australia,Batemans Marine Park,5.3,35.78389,-36,19.41697482,0.844234616,12.34890088,1.09487314,25.59142526,0.294046085,-0.611151197,-0.486056252,2.388229971,12.58664383,2.152958711,0.107066483,6,172,3,62,15,30,2.146705476,High,Kelp,20,400
BMP-S22,912340150,2011-11-02,-35.78389,15.44999981,Cape Howe,163,2,150.23465,Temperate Australasia,Australia,Batemans Marine Park,5.2,35.78389,-36,19.52136644,0.817355185,12.20640076,1.106301425,25.62456682,0.351190264,-0.673485945,-0.804763127,2.388229971,12.58664383,2.152958711,0.107725899,6,130,2,8,13.33333333,40,2.146705476,High,Kelp,15,233
BMP-S22,912343035,2013-03-11,-35.78389,20.28000069,Cape Howe,308,3,150.23465,Temperate Australasia,Australia,Batemans Marine Park,5,35.78389,-36,19.44969976,0.876387823,12.22945073,1.131775077,25.56442512,0.247491222,-0.536586301,-0.753210994,2.388229971,12.58664383,2.152958711,0.167690594,7,241,3,19,15,35,2.146705476,High,Barren,20,353
BMP-S22,912344991,2015-03-29,-35.78389,21.09000015,Cape Howe,332,2,150.23465,Temperate Australasia,Australia,Batemans Marine Park,5,35.78389,-36,19.3635178,1.091905996,12.36667914,1.621727781,25.54685737,0.217200113,-0.036788869,-0.446294514,2.388229971,12.58664383,2.152958711,0.133739329,6,373,2,5,14.28571429,42.85714286,2.146705476,High,Barren,14,552
BMP-S23,912340194,2011-11-02,-35.77133,15.44999981,Cape Howe,352,1,150.23295,Temperate Australasia,Australia,Batemans Marine Park,5.1,35.77133,-36,19.34030759,0.891414784,12.28223152,1.236848133,25.48142335,0.104375824,-0.501738026,-0.635164777,2.388229971,12.58664383,2.152958711,0.179115944,3,4,2,14,15.38461538,23.07692308,2.146705476,High,Barren,13,62
BMP-S24,2001082,2010-01-28,-36.01152,19.51000023,Cape Howe,18,1,150.16517,Temperate Australasia,Australia,Batemans Marine Park,10.2,36.01152,-36,19.45892483,0.812308987,12.38625092,1.098813382,25.65205029,0.398578502,-0.68518833,-0.402521487,2.388229971,12.58664383,2.152958711,0.16428833,5,36,3,40,15,25,2.146705476,High,Kelp,20,1292
BMP-S24,2002472,2010-12-20,-36.01152,18.02000046,Cape Howe,1,1,150.16517,Temperate Australasia,Australia,Batemans Marine Park,10,36.01152,-36,19.53003106,0.797930309,12.46850074,1.438762697,25.76428143,0.592092513,-0.718533203,-0.218566667,2.388229971,12.58664383,2.152958711,0.103737136,5,57,2,9,12.5,31.25,2.146705476,High,Kelp,16,106
BMP-S24,912340183,2011-10-22,-36.01152,13.78999996,Cape Howe,1,1,150.16517,Temperate Australasia,Australia,Batemans Marine Park,10.1,36.01152,-36,19.32870299,0.798251687,12.43646962,1.132359069,25.5469378,0.217338801,-0.717787912,-0.290205466,2.388229971,12.58664383,2.152958711,0.07636146,2,7,3,23,18.75,12.5,2.146705476,High,Kelp,16,864
BMP-S25,2002477,2010-12-20,-36.0129,18.02000046,Cape Howe,17,2,150.16603,Temperate Australasia,Australia,Batemans Marine Park,5,36.0129,-36,19.26267836,1.046141116,12.4391674,1.331165942,25.48226206,0.105821967,-0.142919917,-0.284171786,2.388229971,12.58664383,2.152958711,0.168041568,4,5,4,99,19.04761905,19.04761905,2.146705476,High,Kelp,21,1976
BMP-S25,2002478,2010-12-20,-36.0129,18.02000046,Cape Howe,17,1,150.16603,Temperate Australasia,Australia,Batemans Marine Park,5.1,36.0129,-36,19.34016651,0.871692221,12.31046742,1.212873628,25.49540022,0.128475365,-0.547475637,-0.572014126,2.388229971,12.58664383,2.152958711,0.164499824,3,24,3,126,20,20,2.146705476,High,Kelp,15,1722
BMP-S25,2002479,2010-12-20,-36.0129,18.02000046,Cape Howe,46,1,150.16603,Temperate Australasia,Australia,Batemans Marine Park,5.2,36.0129,-36,19.17264455,1.241122596,12.55034286,1.575527337,25.44781598,0.046428469,0.309251896,-0.035523702,2.388229971,12.58664383,2.152958711,0.180405685,5,16,4,153,21.05263158,26.31578947,2.146705476,High,Kelp,19,1383
BMP-S25,2002480,2010-12-20,-36.0129,18.02000046,Cape Howe,1,1,150.16603,Temperate Australasia,Australia,Batemans Marine Park,5.3,36.0129,-36,19.05268084,1.014341589,12.5436732,1.623519908,25.32451744,-0.166168454,-0.216664611,-0.050440646,2.388229971,12.58664383,2.152958711,0.223215069,4,85,7,108,24.13793103,13.79310345,2.146705476,High,Kelp,29,4994
BMP-S25,912340185,2011-10-22,-36.0129,13.78999996,Cape Howe,32,1,150.16603,Temperate Australasia,Australia,Batemans Marine Park,5.1,36.0129,-36,19.66977487,0.666501722,11.99415057,0.764150362,25.66685016,0.424097102,-1.023322677,-1.279468631,2.388229971,12.58664383,2.152958711,0.203715112,4,47,1,1,10,40,2.146705476,High,Kelp,10,81
BMP-S25,912340186,2011-10-22,-36.0129,13.78999996,Cape Howe,97,3,150.16603,Temperate Australasia,Australia,Batemans Marine Park,5,36.0129,-36,19.1729558,1.090525777,12.5542068,1.499567301,25.4500592,0.050296332,-0.039989665,-0.026881863,2.388229971,12.58664383,2.152958711,0.148605124,4,43,5,13,29.41176471,23.52941176,2.146705476,High,Kelp,17,650
BMP-S25,912343044,2013-03-23,-36.0129,18.81999969,Cape Howe,7,2,150.16603,Temperate Australasia,Australia,Batemans Marine Park,5,36.0129,-36,19.04641053,1.286427199,12.71282211,1.550137046,25.40282158,-0.031152902,0.41431554,0.327867236,2.388229971,12.58664383,2.152958711,0.218705371,6,51,7,68,25,21.42857143,2.146705476,High,Kelp,28,3640
BMP-S26,2001157,2008-06-13,-35.99157,16.51000023,Cape Howe,66,3,150.15918,Temperate Australasia,Australia,Batemans Marine Park,2,35.99157,-36,19.20839989,1.045726716,12.47233427,1.530515732,25.44456702,0.040826474,-0.143880931,-0.209992846,2.388229971,12.58664383,2.152958711,0.086961551,3,53,3,12,20,20,2.146705476,High,Kelp,15,212
BMP-S26,912340188,2011-10-22,-35.99157,14.32999897,Cape Howe,118,2,150.15918,Temperate Australasia,Australia,Batemans Marine Park,5,35.99157,-36,19.22503561,0.800821624,12.47257225,1.099906382,25.46132174,0.069715714,-0.711828099,-0.209460581,2.388229971,12.58664383,2.152958711,0.055579181,1,1,3,18,21.42857143,7.142857143,2.146705476,High,Kelp,14,239
BMP-S27,2001091,2010-01-31,-35.68546,21.22999954,Cape Howe,233,1,150.30408,Temperate Australasia,Australia,Batemans Marine Park,5.3,35.68546,-36,19.40917293,0.969085262,12.43065472,1.305184555,25.62450029,0.351075545,-0.321616298,-0.303210713,2.388229971,12.58664383,2.152958711,0.122271812,5,878,3,5,23.07692308,38.46153846,2.146705476,High,Barren,13,2545
BMP-S27,2002487,2010-12-14,-35.68546,18.02000046,Cape Howe,92,2,150.30408,Temperate Australasia,Australia,Batemans Marine Park,5,35.68546,-36,19.29474989,0.872685219,12.418347,1.260840725,25.50392339,0.143171409,-0.545172825,-0.330737385,2.388229971,12.58664383,2.152958711,0.062182347,2,110,3,15,23.07692308,15.38461538,2.146705476,High,Kelp,13,294
